Cohort_File	Samples	Reads	Rel_A	Rel_C	Rel_G	Rel_T	SNPs_AF>25_%	min_0.90_A	min_0.90_C	min_0.90_G	min_0.90_T	min_2_A	min_2_C	min_2_G	min_2_T
pileup_tumor_BLCA-US.txt	23	1000	0.1	0.2	99.5	0.2	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	4.3478
pileup_control_BLCA-US.txt	23	1125	0.0888888888888888	0.7111111111111111	99.11111111111111	0.0888888888888888	0.0	0.0	0.0	100.0	0.0	0.0	8.6957	100.0	0.0
pileup_tumor_BOCA-UK.txt	76	3364	0.0594530321046373	0.5945303210463734	99.07847800237812	0.267538644470868	0.0	0.0	0.0	100.0	0.0	0.0	3.9474	100.0	2.6316
pileup_control_BOCA-UK.txt	76	2609	0.1149865848984285	0.536604062859333	98.88846301264851	0.459946339593714	0.0	0.0	0.0	98.6842	0.0	0.0	1.3158	98.6842	2.6316
pileup_tumor_BRCA-EU.txt	79	3283	0.2436795613767895	0.883338409990862	98.38562290587878	0.487359122753579	0.0	0.0	0.0	100.0	0.0	0.0	6.3291	100.0	3.7975
pileup_control_BRCA-EU.txt	79	2719	0.1103346818683339	0.8826774549466716	98.71276204486944	0.2942258183155571	0.0	0.0	0.0	97.4684	0.0	0.0	6.3291	100.0	0.0
pileup_tumor_BRCA-UK.txt	46	1766	0.1132502831257078	1.5288788221970555	97.96149490373726	0.3963759909399773	0.0	0.0	0.0	97.8261	0.0	0.0	13.0435	100.0	2.1739
pileup_control_BRCA-UK.txt	46	1232	0.0811688311688311	1.1363636363636365	98.53896103896103	0.2435064935064935	0.0	0.0	0.0	97.8261	0.0	0.0	2.1739	100.0	0.0
pileup_tumor_BRCA-US.txt	92	3886	0.1801338136901698	0.4632012352032938	99.15079773546064	0.2058672156459084	0.0	0.0	0.0	100.0	0.0	1.087	2.1739	100.0	2.1739
pileup_control_BRCA-US.txt	92	2291	0.2618943692710607	0.6110868616324749	98.69052815364468	0.4364906154517677	0.0	0.0	0.0	98.913	0.0	1.087	2.1739	100.0	0.0
pileup_tumor_BTCA-SG.txt	12	701	0.0	0.0	99.85734664764622	0.1426533523537803	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_BTCA-SG.txt	12	735	0.0	0.272108843537415	99.31972789115646	0.4081632653061224	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_CESC-US.txt	20	1058	0.0	0.5671077504725898	99.14933837429112	0.2835538752362949	0.0	0.0	0.0	100.0	0.0	0.0	5.0	100.0	0.0
pileup_control_CESC-US.txt	20	623	0.4815409309791332	0.4815409309791332	98.71589085072232	0.3210272873194221	0.0	0.0	0.0	100.0	0.0	0.0	5.0	100.0	5.0
pileup_tumor_CLLE-ES.txt	95	2287	0.0	0.5684302579798863	99.21294271972016	0.2186270222999563	0.0	0.0	0.0	100.0	0.0	0.0	1.0526	97.8947	0.0
pileup_control_CLLE-ES.txt	99	2268	0.0881834215167548	0.4850088183421516	99.11816578483246	0.3086419753086419	0.0	0.0	0.0	100.0	0.0	0.0	1.0101	97.9798	0.0
pileup_tumor_COAD-US.txt	42	1719	0.1745200698080279	0.6399069226294357	98.83653286794647	0.3490401396160558	0.0	0.0	0.0	100.0	0.0	0.0	4.7619	97.619	0.0
pileup_control_COAD-US.txt	41	1248	0.0801282051282051	0.8814102564102564	98.63782051282053	0.4006410256410256	0.0	0.0	0.0	100.0	0.0	0.0	2.439	100.0	0.0
pileup_tumor_EOPC-DE.txt	36	1001	0.1998001998001998	0.5994005994005994	98.8011988011988	0.3996003996003996	0.0	0.0	0.0	97.2222	0.0	0.0	2.7778	100.0	0.0
pileup_control_EOPC-DE.txt	36	909	0.33003300330033	1.1001100110011002	98.01980198019804	0.5500550055005501	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_ESAD-UK.txt	100	6500	0.123076923076923	0.4307692307692308	99.1076923076923	0.3384615384615385	0.0	0.0	0.0	100.0	0.0	0.0	3.0	100.0	5.0
pileup_control_ESAD-UK.txt	100	3786	0.0792393026941362	0.369783412572636	99.31325937665082	0.2377179080824088	0.0	0.0	0.0	100.0	0.0	0.0	1.0	100.0	1.0
pileup_tumor_GACA-CN.txt	42	1047	0.0	0.8595988538681948	98.8538681948424	0.2865329512893982	0.0	0.0	0.0	97.619	0.0	0.0	2.381	100.0	0.0
pileup_control_GACA-CN.txt	42	1069	0.0	0.5612722170252572	99.25163704396633	0.187090739008419	0.0	0.0	0.0	97.619	0.0	0.0	2.381	100.0	0.0
pileup_tumor_GBM-US.txt	41	2038	0.1472031403336604	0.9322865554465162	98.42983316977428	0.4906771344455348	0.0	0.0	0.0	100.0	0.0	2.439	7.3171	100.0	0.0
pileup_control_GBM-US.txt	41	1518	0.1976284584980237	1.383399209486166	98.08959156785244	0.3293807641633728	0.0	0.0	0.0	97.561	0.0	0.0	9.7561	100.0	2.439
pileup_tumor_HNSC-US.txt	44	2883	0.1040582726326743	0.72840790842872	98.6819285466528	0.4856052722858134	0.0	0.0	0.0	100.0	0.0	0.0	4.5455	100.0	2.2727
pileup_control_HNSC-US.txt	44	1720	0.2906976744186046	0.5232558139534884	98.72093023255816	0.4651162790697674	0.0	0.0	0.0	100.0	0.0	0.0	2.2727	100.0	0.0
pileup_tumor_KICH-US.txt	49	1713	0.2335084646818447	0.2918855808523058	99.00758902510216	0.4670169293636894	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_KICH-US.txt	49	1244	0.4019292604501607	0.6430868167202572	98.31189710610931	0.6430868167202572	0.0	0.0	0.0	97.9592	0.0	0.0	0.0	100.0	2.0408
pileup_tumor_KIRC-US.txt	40	1553	0.128783000643915	0.3219575016097875	99.42047649710238	0.128783000643915	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	2.5
pileup_control_KIRC-US.txt	40	1255	0.0796812749003984	0.9561752988047808	98.96414342629484	0.0	0.0	0.0	0.0	100.0	0.0	0.0	2.5	100.0	0.0
pileup_tumor_KIRP-US.txt	34	1449	0.0	0.4830917874396135	99.10282953761217	0.4140786749482402	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_KIRP-US.txt	34	1002	0.2994011976047904	0.2994011976047904	98.90219560878243	0.499001996007984	0.0	0.0	0.0	100.0	0.0	0.0	2.9412	100.0	0.0
pileup_tumor_LAML-KR.txt	10	201	0.0	0.4975124378109453	99.50248756218906	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LAML-KR.txt	10	158	0.0	0.6329113924050633	99.36708860759494	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LAML-US.txt	33	568	0.0	1.7605633802816902	97.35915492957749	0.8802816901408451	0.0	0.0	0.0	93.9394	0.0	0.0	0.0	100.0	0.0
pileup_control_LAML-US.txt	33	476	0.2100840336134453	1.2605042016806722	98.31932773109244	0.2100840336134453	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LGG-US.txt	19	885	0.2259887005649717	0.1129943502824858	99.66101694915254	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LGG-US.txt	19	957	0.1044932079414838	0.2089864158829676	99.2685475444096	0.4179728317659352	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LICA-FR.txt	4	22	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	50.0	0.0
pileup_control_LICA-FR.txt	6	38	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	83.3333	0.0
pileup_tumor_LIHC-US.txt	54	2476	0.1211631663974151	0.7269789983844911	98.54604200323102	0.6058158319870759	0.0	0.0	0.0	100.0	0.0	0.0	7.4074	100.0	0.0
pileup_control_LIHC-US.txt	54	1434	0.0697350069735007	0.1394700139470014	99.3723849372385	0.4184100418410041	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LINC-JP.txt	31	1169	0.0	0.427715996578272	99.23011120615912	0.3421727972626176	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LINC-JP.txt	31	1195	0.2510460251046025	0.7531380753138075	98.744769874477	0.2510460251046025	0.0	0.0	0.0	100.0	0.0	0.0	6.4516	100.0	0.0
pileup_tumor_LIRI-JP.txt	246	1929	0.1555209953343701	0.3628823224468636	99.01503369621564	0.4665629860031104	0.8130081300813008	0.0	0.0	96.3415	0.0	0.0	0.0	97.561	0.0
pileup_control_LIRI-JP.txt	249	2306	0.1300954032957502	0.5637467476149176	99.2194275802255	0.0867302688638334	0.4016064257028112	0.0	0.0	96.7871	0.0	0.0	0.4016	98.7952	0.0
pileup_tumor_LUAD-US.txt	42	2704	0.2958579881656805	0.5177514792899408	98.70562130177515	0.4807692307692308	0.0	0.0	0.0	100.0	0.0	7.1429	4.7619	100.0	4.7619
pileup_control_LUAD-US.txt	42	2183	0.0916170407695831	0.5038937242327073	99.03802107191936	0.3664681630783326	0.0	0.0	0.0	100.0	0.0	0.0	9.5238	100.0	0.0
pileup_tumor_LUSC-US.txt	48	3098	0.2582311168495804	0.7746933505487411	98.5474499677211	0.4196255648805681	0.0	0.0	0.0	95.8333	0.0	2.0833	10.4167	100.0	0.0
pileup_control_LUSC-US.txt	48	2165	0.184757505773672	1.0623556581986142	98.4757505773672	0.277136258660508	0.0	0.0	0.0	97.9167	0.0	0.0	4.1667	100.0	2.0833
pileup_tumor_MELA-AU.txt	70	2770	6.425992779783393	0.3610108303249097	92.92418772563175	0.2888086642599278	8.571428571428571	0.0	0.0	84.2857	0.0	15.7143	1.4286	100.0	1.4286
