Cohort_File	Samples	Reads	Rel_A	Rel_C	Rel_G	Rel_T	SNPs_AF>25_%	min_0.90_A	min_0.90_C	min_0.90_G	min_0.90_T	min_2_A	min_2_C	min_2_G	min_2_T
pileup_tumor_BLCA-US.txt	23	1120	0.0	99.82142857142856	0.1785714285714285	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BLCA-US.txt	23	932	0.2145922746781116	99.57081545064378	0.0	0.2145922746781116	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_BOCA-UK.txt	76	2935	0.1362862010221465	99.72742759795572	0.0	0.1362862010221465	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BOCA-UK.txt	76	2306	0.2601908065915004	99.56634865568084	0.0	0.1734605377276669	0.0	0.0	100.0	0.0	0.0	1.3158	100.0	0.0	0.0
pileup_tumor_BRCA-EU.txt	79	3186	0.0941619585687382	99.7175141242938	0.0941619585687382	0.0941619585687382	0.0	0.0	100.0	0.0	0.0	0.0	100.0	1.2658	0.0
pileup_control_BRCA-EU.txt	79	2381	0.2099958000839983	99.580008399832	0.1259974800503989	0.0839983200335993	0.0	0.0	98.7342	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_BRCA-UK.txt	46	1706	0.1172332942555685	99.82415005861664	0.0586166471277842	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BRCA-UK.txt	46	1133	0.176522506619594	99.558693733451	0.088261253309797	0.176522506619594	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_BRCA-US.txt	92	4162	0.0720807304180682	99.73570398846708	0.0480538202787121	0.1441614608361364	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BRCA-US.txt	92	2263	0.1767565178965974	99.6464869642068	0.0883782589482987	0.0883782589482987	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_BTCA-SG.txt	12	612	0.1633986928104575	99.67320261437908	0.1633986928104575	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BTCA-SG.txt	12	683	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_CESC-US.txt	20	983	0.2034587995930824	99.79654120040692	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_CESC-US.txt	20	482	0.2074688796680498	99.5850622406639	0.2074688796680498	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_CLLE-ES.txt	100	2265	0.0883002207505518	99.69094922737308	0.0441501103752759	0.1766004415011037	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	1.0
pileup_control_CLLE-ES.txt	100	2219	0.0450653447498873	99.90986931050024	0.0	0.0450653447498873	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_COAD-US.txt	46	2240	0.0446428571428571	99.95535714285714	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_COAD-US.txt	46	1174	0.0851788756388415	99.82964224872232	0.0851788756388415	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_EOPC-DE.txt	36	1228	0.0	99.7557003257329	0.0814332247557003	0.1628664495114006	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_EOPC-DE.txt	36	1201	0.2497918401332223	99.41715237302247	0.2497918401332223	0.0832639467110741	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_ESAD-UK.txt	100	7163	0.0837637861231327	99.77662990367163	0.0558425240820885	0.0837637861231327	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_ESAD-UK.txt	100	3373	0.1185887933590275	99.82211680996146	0.0296471983397568	0.0296471983397568	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_GACA-CN.txt	42	1206	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_GACA-CN.txt	42	1171	0.085397096498719	99.82920580700257	0.085397096498719	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_GBM-US.txt	41	1971	0.0507356671740233	99.89852866565197	0.0	0.0507356671740233	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_GBM-US.txt	41	1338	0.2989536621823617	99.40209267563527	0.0747384155455904	0.2242152466367713	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_HNSC-US.txt	44	2536	0.0788643533123028	99.72397476340694	0.0394321766561514	0.1577287066246056	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	2.2727
pileup_control_HNSC-US.txt	44	1252	0.0	99.60063897763578	0.3194888178913738	0.0798722044728434	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_KICH-US.txt	49	2281	0.3068829460762823	99.1231915826392	0.263042525208242	0.3068829460762823	0.0	0.0	100.0	0.0	0.0	2.0408	100.0	0.0	2.0408
pileup_control_KICH-US.txt	49	1154	0.2599653379549393	99.30675909878684	0.2599653379549393	0.1733102253032929	0.0	0.0	100.0	0.0	0.0	2.0408	100.0	0.0	0.0
pileup_tumor_KIRC-US.txt	40	1579	0.0	99.9366687777074	0.0633312222925902	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_KIRC-US.txt	40	1214	0.0	99.67051070840198	0.1647446457990115	0.1647446457990115	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_KIRP-US.txt	34	1490	0.0	99.93288590604028	0.0	0.0671140939597315	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_KIRP-US.txt	34	908	0.2202643171806167	99.77973568281938	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LAML-KR.txt	10	196	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_LAML-KR.txt	10	168	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LAML-US.txt	33	721	0.4160887656033287	99.16782246879336	0.0	0.4160887656033287	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_LAML-US.txt	33	659	0.0	99.54476479514416	0.0	0.4552352048558422	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LGG-US.txt	19	935	0.0	99.89304812834224	0.106951871657754	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_LGG-US.txt	19	802	0.0	99.87531172069824	0.0	0.1246882793017456	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LICA-FR.txt	6	166	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_LICA-FR.txt	6	160	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LIHC-US.txt	54	2498	0.3202562049639711	99.51961569255404	0.0400320256204963	0.1200960768614892	0.0	0.0	100.0	0.0	0.0	1.8519	100.0	0.0	0.0
pileup_control_LIHC-US.txt	54	1228	0.0814332247557003	99.5928338762215	0.0	0.3257328990228013	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LINC-JP.txt	31	1941	0.3091190108191654	99.4332818134982	0.1545595054095827	0.1030396702730551	0.0	0.0	100.0	0.0	0.0	3.2258	100.0	0.0	0.0
pileup_control_LINC-JP.txt	31	1621	0.0	99.8766193707588	0.0	0.1233806292412091	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LIRI-JP.txt	249	3715	0.215343203230148	99.40780619111707	0.107671601615074	0.2691790040376851	0.0	0.0	97.992	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_LIRI-JP.txt	249	3670	0.1362397820163488	99.64577656675748	0.0544959128065395	0.1634877384196185	0.4016064257028112	0.0	99.1968	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LUAD-US.txt	42	2412	0.2487562189054726	99.33665008291874	0.165837479270315	0.2487562189054726	0.0	0.0	100.0	0.0	0.0	2.381	100.0	0.0	0.0
pileup_control_LUAD-US.txt	42	1835	0.217983651226158	99.61852861035422	0.0544959128065395	0.108991825613079	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_LUSC-US.txt	48	3487	0.143389733295096	99.6845425867508	0.0573558933180384	0.1147117866360768	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_LUSC-US.txt	48	1841	0.1086366105377512	99.7827267789245	0.0543183052688756	0.0543183052688756	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_MELA-AU.txt	70	3814	0.1310959622443628	94.46775039328789	0.1048767697954903	5.29627687467226	11.428571428571429	0.0	85.7143	0.0	0.0	0.0	100.0	1.4286	14.2857
pileup_control_MELA-AU.txt	70	2367	0.084495141529362	99.7887621461766	0.042247570764681	0.084495141529362	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_ORCA-IN.txt	13	756	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_ORCA-IN.txt	13	359	0.0	99.72144846796655	0.0	0.2785515320334262	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_OV-AU.txt	73	4003	0.1249063202598051	99.65026230327254	0.0749437921558831	0.1498875843117662	0.0	0.0	100.0	0.0	0.0	1.3699	100.0	0.0	0.0
pileup_control_OV-AU.txt	73	2895	0.0345423143350604	99.86183074265976	0.0345423143350604	0.0690846286701209	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_OV-US.txt	45	2992	0.0	99.76604278074866	0.0668449197860962	0.1671122994652406	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_OV-US.txt	45	1259	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_PACA-AU.txt	99	6395	0.0938232994526974	99.6247068021892	0.0625488663017982	0.2189210320562939	0.0	0.0	100.0	0.0	0.0	1.0101	100.0	0.0	1.0101
pileup_control_PACA-AU.txt	99	3057	0.1308472358521426	99.77101733725875	0.0654236179260713	0.0327118089630356	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_PACA-CA.txt	146	7252	0.1516822945394374	99.69663541092112	0.068946497517926	0.0827357970215113	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_PACA-CA.txt	146	4930	0.0811359026369168	99.69574036511156	0.0405679513184584	0.1825557809330628	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_PAEN-AU.txt	105	6081	0.0986679822397632	99.68755138957408	0.0657786548265088	0.1480019733596448	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_PAEN-AU.txt	105	3344	0.1794258373205741	99.61124401913877	0.089712918660287	0.1196172248803827	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_PBCA-DE.txt	251	7604	0.1315097317201473	99.6580746975276	0.0789058390320883	0.1315097317201473	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_PBCA-DE.txt	251	7499	0.1866915588745166	99.65328710494732	0.0400053340445392	0.1200160021336178	0.0	0.0	100.0	0.0	0.0	0.3984	100.0	0.0	0.0
pileup_tumor_PRAD-CA.txt	124	6422	0.0622858922454064	99.73528495795702	0.0934288383681096	0.1090003114294612	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_PRAD-CA.txt	124	4249	0.0941397975994351	99.69404565780184	0.1176747469992939	0.0941397975994351	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_PRAD-UK.txt	20	1201	0.0832639467110741	99.75020815986676	0.1665278934221482	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_PRAD-UK.txt	20	648	0.0	99.84567901234568	0.1543209876543209	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_PRAD-US.txt	20	1094	0.0914076782449725	99.54296160877514	0.0914076782449725	0.2742230347349177	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_PRAD-US.txt	20	682	0.2932551319648094	99.7067448680352	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_READ-US.txt	16	889	0.2249718785151856	99.55005624296965	0.1124859392575928	0.1124859392575928	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_READ-US.txt	15	312	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_RECA-EU.txt	95	5424	0.0921828908554572	99.72345132743362	0.0737463126843657	0.1106194690265486	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_RECA-EU.txt	95	5039	0.0992260369120857	99.70232188926374	0.0595356221472514	0.13891645167692	0.0	0.0	100.0	0.0	0.0	1.0526	100.0	0.0	0.0
pileup_tumor_SARC-US.txt	34	1412	0.28328611898017	99.5042492917847	0.0	0.2124645892351274	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_SARC-US.txt	34	809	0.1236093943139678	99.75278121137208	0.0	0.1236093943139678	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_SKCM-US.txt	38	2711	0.1475470306160088	92.95462928808556	0.0368867576540022	6.860936923644411	15.789473684210526	0.0	84.2105	0.0	0.0	0.0	100.0	0.0	15.7895
pileup_control_SKCM-US.txt	38	1651	0.1211387038158691	99.69715324046032	0.0	0.1817080557238037	0.0	0.0	100.0	0.0	0.0	2.6316	100.0	0.0	2.6316
pileup_tumor_STAD-US.txt	39	2817	0.2129925452609158	99.68051118210865	0.0354987575434859	0.0709975150869719	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_STAD-US.txt	39	1611	0.186219739292365	99.68963376784606	0.0	0.1241464928615766	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_THCA-US.txt	50	2970	0.0673400673400673	99.76430976430976	0.1346801346801346	0.0336700336700336	0.0	0.0	100.0	0.0	0.0	0.0	100.0	2.0	0.0
pileup_control_THCA-US.txt	50	1900	0.0526315789473684	99.6842105263158	0.0526315789473684	0.2105263157894736	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_UCEC-US.txt	51	2579	0.0775494377665761	99.80612640558356	0.038774718883288	0.0775494377665761	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_UCEC-US.txt	51	1271	0.2360346184107002	99.6066089693155	0.0786782061369	0.0786782061369	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
