Cohort_File	Samples	Reads	Rel_A	Rel_C	Rel_G	Rel_T	SNPs_AF>25_%	min_0.90_A	min_0.90_C	min_0.90_G	min_0.90_T	min_2_A	min_2_C	min_2_G	min_2_T
pileup_tumor_BLCA-US.txt	23	618	0.1618122977346278	0.1618122977346278	99.35275080906148	0.3236245954692556	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_BLCA-US.txt	23	796	0.5025125628140703	0.2512562814070351	99.2462311557789	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_BOCA-UK.txt	76	2846	0.1405481377371749	0.0	99.75404075895996	0.1054111033028812	0.0	0.0	0.0	100.0	0.0	0.0	0.0	98.6842	0.0
pileup_control_BOCA-UK.txt	76	2229	0.1345895020188425	0.1345895020188425	99.50650515926424	0.2243158366980709	0.0	0.0	0.0	100.0	0.0	0.0	0.0	98.6842	0.0
pileup_tumor_BRCA-EU.txt	79	2029	0.1478560867422375	0.098570724494825	99.70428782651553	0.0492853622474125	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_BRCA-EU.txt	79	2049	0.2928257686676427	0.0976085895558809	99.56076134699852	0.0488042947779404	0.0	0.0	0.0	98.7342	0.0	1.2658	0.0	100.0	0.0
pileup_tumor_BRCA-UK.txt	46	1035	0.0966183574879227	0.2898550724637681	99.32367149758454	0.2898550724637681	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_BRCA-UK.txt	46	767	0.651890482398957	0.0	99.34810951760105	0.0	0.0	0.0	0.0	97.8261	0.0	0.0	0.0	100.0	0.0
pileup_tumor_BRCA-US.txt	88	2022	0.1978239366963402	0.1483679525222551	99.60435212660732	0.049455984174085	0.0	0.0	0.0	100.0	0.0	0.0	0.0	96.5909	0.0
pileup_control_BRCA-US.txt	84	1399	0.357398141529664	0.1429592566118656	99.49964260185848	0.0	0.0	0.0	0.0	98.8095	0.0	0.0	0.0	96.4286	0.0
pileup_tumor_BTCA-SG.txt	12	361	0.2770083102493075	0.0	99.7229916897507	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_BTCA-SG.txt	12	644	0.0	0.0	99.8447204968944	0.15527950310559	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_CESC-US.txt	20	690	0.0	0.0	99.56521739130434	0.4347826086956521	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_CESC-US.txt	20	416	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_CLLE-ES.txt	91	1771	0.1693958215697346	0.1129305477131564	99.43534726143422	0.282326369282891	0.0	0.0	0.0	100.0	0.0	0.0	0.0	94.5055	0.0
pileup_control_CLLE-ES.txt	93	1702	0.117508813160987	0.0587544065804935	99.70622796709752	0.117508813160987	0.0	0.0	0.0	100.0	0.0	0.0	0.0	89.2473	0.0
pileup_tumor_COAD-US.txt	41	1014	0.0986193293885601	0.0	99.70414201183432	0.1972386587771203	0.0	0.0	0.0	100.0	0.0	0.0	0.0	95.122	0.0
pileup_control_COAD-US.txt	41	794	0.1259445843828715	0.0	99.62216624685138	0.2518891687657431	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	2.439
pileup_tumor_EOPC-DE.txt	36	772	0.5181347150259067	0.1295336787564766	99.22279792746114	0.1295336787564766	0.0	0.0	0.0	97.2222	0.0	0.0	0.0	100.0	0.0
pileup_control_EOPC-DE.txt	36	755	0.0	0.1324503311258278	99.86754966887418	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_ESAD-UK.txt	100	3904	0.1024590163934426	0.1793032786885245	99.66700819672133	0.0512295081967213	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_ESAD-UK.txt	100	2777	0.0720201656463809	0.1080302484695714	99.81994958588405	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_GACA-CN.txt	42	670	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_GACA-CN.txt	42	729	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_GBM-US.txt	41	1474	0.2035278154681139	0.0	99.52510176390771	0.2713704206241519	0.0	0.0	0.0	100.0	0.0	0.0	0.0	97.561	0.0
pileup_control_GBM-US.txt	41	1010	0.297029702970297	0.198019801980198	99.3069306930693	0.198019801980198	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_HNSC-US.txt	44	1728	0.1157407407407407	0.0578703703703703	99.65277777777776	0.1736111111111111	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_HNSC-US.txt	44	1222	0.3273322422258592	0.0818330605564648	99.42716857610476	0.1636661211129296	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_KICH-US.txt	49	938	0.3198294243070362	0.1066098081023454	99.57356076759062	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_KICH-US.txt	49	689	0.4354136429608127	0.1451378809869375	99.27431059506532	0.1451378809869375	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_KIRC-US.txt	35	552	0.181159420289855	0.181159420289855	99.45652173913044	0.181159420289855	0.0	0.0	0.0	100.0	0.0	0.0	0.0	91.4286	0.0
pileup_control_KIRC-US.txt	37	394	0.2538071065989847	0.0	98.98477157360406	0.7614213197969543	0.0	0.0	0.0	100.0	0.0	0.0	0.0	94.5946	0.0
pileup_tumor_KIRP-US.txt	34	925	0.4324324324324324	0.3243243243243243	98.5945945945946	0.6486486486486487	0.0	0.0	0.0	100.0	0.0	2.9412	0.0	100.0	0.0
pileup_control_KIRP-US.txt	34	524	0.3816793893129771	0.0	99.61832061068702	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LAML-KR.txt	10	156	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LAML-KR.txt	10	137	0.7299270072992701	0.0	99.27007299270072	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LAML-US.txt	32	210	0.4761904761904761	0.4761904761904761	99.04761904761904	0.0	3.125	0.0	0.0	93.75	0.0	0.0	0.0	90.625	0.0
pileup_control_LAML-US.txt	31	207	0.4830917874396135	0.0	99.51690821256038	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	96.7742	0.0
pileup_tumor_LGG-US.txt	19	834	0.0	0.0	99.8800959232614	0.1199040767386091	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LGG-US.txt	19	780	0.1282051282051282	0.1282051282051282	99.6153846153846	0.1282051282051282	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LICA-FR.txt	1	27	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LICA-FR.txt	1	5	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LIHC-US.txt	54	1134	0.3527336860670194	0.0	99.64726631393296	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LIHC-US.txt	54	717	0.4184100418410041	0.0	99.442119944212	0.1394700139470014	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_tumor_LINC-JP.txt	31	967	0.2068252326783867	0.2068252326783867	99.27611168562564	0.3102378490175801	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
pileup_control_LINC-JP.txt	31	1259	0.0794281175536139	0.3177124702144559	99.60285941223194	0.0	0.0	0.0	0.0	100.0	0.0	0.0	3.2258	100.0	0.0
pileup_tumor_LIRI-JP.txt	243	1466	0.2046384720327421	0.0	99.59072305593452	0.2046384720327421	0.0	0.0	0.0	97.9424	0.0	0.0	0.0	92.1811	0.0
pileup_control_LIRI-JP.txt	247	2072	0.4343629343629344	0.1447876447876447	99.42084942084942	0.0	0.4048582995951417	0.0	0.0	97.9757	0.0	0.4049	0.0	96.3563	0.0
pileup_tumor_LUAD-US.txt	42	1719	0.2326934264107039	0.2908667830133798	99.12739965095986	0.3490401396160558	0.0	0.0	0.0	100.0	0.0	0.0	2.381	100.0	2.381
pileup_control_LUAD-US.txt	42	1638	0.3663003663003663	0.1831501831501831	99.3894993894994	0.061050061050061	0.0	0.0	0.0	97.619	0.0	2.381	0.0	100.0	0.0
pileup_tumor_LUSC-US.txt	48	1981	0.2019182231196365	0.2019182231196365	99.59616355376072	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0
