Cohort_File	Samples	Reads	Rel_A	Rel_C	Rel_G	Rel_T	SNPs_AF>25_%	min_0.90_A	min_0.90_C	min_0.90_G	min_0.90_T	min_2_A	min_2_C	min_2_G	min_2_T
pileup_tumor_BLCA-US.txt	23	918	0.1089324618736383	99.78213507625271	0.1089324618736383	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BLCA-US.txt	23	1002	0.3992015968063872	99.500998003992	0.0	0.0998003992015968	0.0	0.0	100.0	0.0	0.0	4.3478	100.0	0.0	0.0
pileup_tumor_BOCA-UK.txt	76	2952	0.0	99.62737127371274	0.1693766937669376	0.2032520325203252	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	1.3158
pileup_control_BOCA-UK.txt	76	2537	0.1970831690973591	99.36933385888844	0.2364998029168309	0.1970831690973591	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	1.3158
pileup_tumor_BRCA-EU.txt	79	3523	0.2554640931024695	99.51745671302866	0.1419244961680386	0.0851546977008231	0.0	0.0	100.0	0.0	0.0	1.2658	100.0	0.0	0.0
pileup_control_BRCA-EU.txt	79	2384	0.3355704697986577	98.99328859060402	0.4194630872483221	0.2516778523489933	0.0	0.0	98.7342	0.0	0.0	1.2658	100.0	0.0	1.2658
pileup_tumor_BRCA-UK.txt	46	1657	0.1207000603500301	99.33614966807484	0.1810500905250452	0.3621001810500905	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BRCA-UK.txt	46	1198	0.1669449081803005	99.58263772954923	0.2504173622704507	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_tumor_BRCA-US.txt	92	3739	0.0267451190157796	99.70580369082644	0.0802353570473388	0.1872158331104573	1.0869565217391304	0.0	98.913	0.0	0.0	0.0	100.0	0.0	1.087
pileup_control_BRCA-US.txt	92	2059	0.3885381253035454	99.17435648372997	0.1942690626517727	0.2428363283147158	0.0	0.0	98.913	0.0	0.0	1.087	100.0	0.0	0.0
pileup_tumor_BTCA-SG.txt	12	654	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_BTCA-SG.txt	12	650	0.3076923076923077	99.07692307692308	0.0	0.6153846153846154	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	8.3333
pileup_tumor_CESC-US.txt	20	1027	0.0	99.90262901655306	0.0973709834469328	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
pileup_control_CESC-US.txt	20	596	0.0	99.83221476510067	0.1677852348993288	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0
